season,event,session,team,driver,fastest_laptime
2015,05_10Bcn,P2,Mercedes AMG,HAM,86.852
2015,05_10Bcn,P2,Red Bull,RIC,89.098
2015,05_10Bcn,P2,Red Bull,KVY,87.943
2015,05_10Bcn,P2,Williams,MAS,88.712
2015,05_10Bcn,P2,Williams,BOT,88.525
2015,05_10Bcn,P2,Ferrari,VET,87.26
2015,05_10Bcn,P2,Ferrari,RAI,87.78
2015,05_10Bcn,P2,McLaren,ALO,88.723
2015,05_10Bcn,P2,McLaren,BUT,88.494
2015,05_10Bcn,P2,Force India,PER,89.707
2015,05_10Bcn,P2,Force India,HUL,89.601
2015,05_10Bcn,P2,Toro Rosso,VER,88.017
2015,05_10Bcn,P2,Toro Rosso,SAI,88.674
2015,05_10Bcn,P2,Lotus,GRO,89.086
2015,05_10Bcn,P2,Lotus,MAL,89.217
2015,05_10Bcn,P2,Sauber,ERI,89.361
2015,05_10Bcn,P2,Sauber,NAS,89.333
2015,05_10Bcn,P2,Manor,STE,91.929
2015,05_10Bcn,P2,Manor,MER,92.751
2015,05_10Bcn,P3,Mercedes AMG,ROS,86.021
2015,05_10Bcn,P3,Mercedes AMG,HAM,86.222
2015,05_10Bcn,P3,Red Bull,RIC,87.048
2015,05_10Bcn,P3,Red Bull,KVY,87.313
2015,05_10Bcn,P3,Williams,MAS,87.109
2015,05_10Bcn,P3,Williams,BOT,86.682
2015,05_10Bcn,P3,Ferrari,VET,86.177
2015,05_10Bcn,P3,Ferrari,RAI,86.944
2015,05_10Bcn,P3,McLaren,ALO,88.304
2015,05_10Bcn,P3,McLaren,BUT,87.938
2015,05_10Bcn,P3,Force India,PER,88.996
2015,05_10Bcn,P3,Force India,HUL,88.082
2015,05_10Bcn,P3,Toro Rosso,VER,87.132
2015,05_10Bcn,P3,Toro Rosso,SAI,87.809
2015,05_10Bcn,P3,Lotus,GRO,88.578
2015,05_10Bcn,P3,Lotus,MAL,88.618
2015,05_10Bcn,P3,Sauber,ERI,88.788
2015,05_10Bcn,P3,Sauber,NAS,88.096
2015,05_10Bcn,P3,Manor,STE,91.125
2015,05_10Bcn,P3,Manor,MER,91.749
2015,05_10Bcn,Qu,Mercedes AMG,ROS,86.49
2015,05_10Bcn,Qu,Mercedes AMG,HAM,86.382
2015,05_10Bcn,Qu,Red Bull,RIC,87.611
2015,05_10Bcn,Qu,Red Bull,KVY,87.833
2015,05_10Bcn,Qu,Williams,MAS,87.165
2015,05_10Bcn,Qu,Williams,BOT,87.262
2015,05_10Bcn,Qu,Ferrari,VET,87.534
2015,05_10Bcn,Qu,Ferrari,RAI,86.637
2015,05_10Bcn,Qu,McLaren,ALO,87.941
2015,05_10Bcn,Qu,McLaren,BUT,87.813
2015,05_10Bcn,Qu,Force India,PER,88.442
2015,05_10Bcn,Qu,Force India,HUL,88.365
2015,05_10Bcn,Qu,Toro Rosso,VER,87.393
2015,05_10Bcn,Qu,Toro Rosso,SAI,86.773
2015,05_10Bcn,Qu,Lotus,GRO,87.383
2015,05_10Bcn,Qu,Lotus,MAL,87.281
2015,05_10Bcn,Qu,Sauber,ERI,88.112
2015,05_10Bcn,Qu,Sauber,NAS,87.625
2015,05_10Bcn,Qu,Manor,STE,91.2
2015,05_10Bcn,Qu,Manor,MER,92.038
2015,05_10Bcn,Race,Mercedes AMG,ROS,89.109
2015,05_10Bcn,Race,Mercedes AMG,HAM,88.27
2015,05_10Bcn,Race,Red Bull,RIC,91.124
2015,05_10Bcn,Race,Red Bull,KVY,91.887
2015,05_10Bcn,Race,Williams,MAS,90.374
2015,05_10Bcn,Race,Williams,BOT,90.711
2015,05_10Bcn,Race,Ferrari,VET,90.737
2015,05_10Bcn,Race,Ferrari,RAI,89.931
2015,05_10Bcn,Race,McLaren,ALO,93.387
2015,05_10Bcn,Race,McLaren,BUT,91.162
2015,05_10Bcn,Race,Force India,PER,91.932
2015,05_10Bcn,Race,Force India,HUL,90.888
2015,05_10Bcn,Race,Toro Rosso,VER,91.896
2015,05_10Bcn,Race,Toro Rosso,SAI,91.156
2015,05_10Bcn,Race,Lotus,GRO,91.945
2015,05_10Bcn,Race,Lotus,MAL,92.912
2015,05_10Bcn,Race,Sauber,ERI,92.222
2015,05_10Bcn,Race,Sauber,NAS,91.928
2015,05_10Bcn,Race,Manor,STE,93.655
2015,05_10Bcn,Race,Manor,MER,94.211
2015,05_10Bcn,Q2,Mercedes AMG,ROS,85.166
2015,05_10Bcn,Q2,Mercedes AMG,HAM,85.74
2015,05_10Bcn,Q2,Red Bull,RIC,86.692
2015,05_10Bcn,Q2,Red Bull,KVY,86.889
2015,05_10Bcn,Q2,Williams,MAS,86.147
2015,05_10Bcn,Q2,Williams,BOT,86.197
2015,05_10Bcn,Q2,Ferrari,VET,86.167
2015,05_10Bcn,Q2,Ferrari,RAI,86.016
2015,05_10Bcn,Q2,McLaren,ALO,87.76
2015,05_10Bcn,Q2,McLaren,BUT,87.854
2015,05_10Bcn,Q2,Toro Rosso,VER,86.441
2015,05_10Bcn,Q2,Toro Rosso,SAI,86.475
2015,05_10Bcn,Q2,Lotus,GRO,87.375
2015,05_10Bcn,Q2,Lotus,MAL,87.45
2015,05_10Bcn,Q2,Sauber,NAS,88.005
2015,05_10Bcn,Q3,Mercedes AMG,ROS,84.681
2015,05_10Bcn,Q3,Mercedes AMG,HAM,84.948
2015,05_10Bcn,Q3,Red Bull,RIC,86.77
2015,05_10Bcn,Q3,Red Bull,KVY,86.629
2015,05_10Bcn,Q3,Williams,MAS,86.757
2015,05_10Bcn,Q3,Williams,BOT,85.694
2015,05_10Bcn,Q3,Ferrari,VET,85.458
2015,05_10Bcn,Q3,Ferrari,RAI,86.414
2015,05_10Bcn,Q3,Toro Rosso,VER,86.249
2015,05_10Bcn,Q3,Toro Rosso,SAI,86.136
2015,05_24Mco,P1,Mercedes AMG,ROS,79.762
2015,05_24Mco,P1,Mercedes AMG,HAM,78.75
2015,05_24Mco,P1,Red Bull,RIC,79.086
2015,05_24Mco,P1,Red Bull,KVY,79.52
2015,05_24Mco,P1,Williams,MAS,79.766
2015,05_24Mco,P1,Williams,BOT,80.917
2015,05_24Mco,P1,Ferrari,VET,79.134
2015,05_24Mco,P1,Ferrari,RAI,79.679
2015,05_24Mco,P1,McLaren,ALO,79.791
2015,05_24Mco,P1,McLaren,BUT,80.202
2015,05_24Mco,P1,Force India,PER,80.619
2015,05_24Mco,P1,Force India,HUL,80.784
2015,05_24Mco,P1,Toro Rosso,VER,78.899
2015,05_24Mco,P1,Toro Rosso,SAI,79.245
2015,05_24Mco,P1,Lotus,GRO,80.274
2015,05_24Mco,P1,Lotus,MAL,79.454
2015,05_24Mco,P1,Manor,STE,83.234
2015,05_24Mco,P1,Manor,MER,83.404
2015,05_24Mco,P1,Sauber,ERI,81.219
2015,05_24Mco,P1,Sauber,NAS,80.857
2015,05_24Mco,P2,Mercedes AMG,ROS,77.932
2015,05_24Mco,P2,Mercedes AMG,HAM,77.192
2015,05_24Mco,P2,Red Bull,RIC,79.639
2015,05_24Mco,P2,Red Bull,KVY,78.548
2015,05_24Mco,P2,Williams,MAS,79.56
2015,05_24Mco,P2,Williams,BOT,79.566
2015,05_24Mco,P2,Ferrari,VET,78.295
2015,05_24Mco,P2,Ferrari,RAI,78.543
2015,05_24Mco,P2,McLaren,ALO,78.906
2015,05_24Mco,P2,McLaren,BUT,79.606
2015,05_24Mco,P2,Force India,PER,79.3
2015,05_24Mco,P2,Force India,HUL,79.151
2015,05_24Mco,P2,Toro Rosso,VER,78.782
2015,05_24Mco,P2,Toro Rosso,SAI,78.659
2015,05_24Mco,P2,Lotus,GRO,79.266
2015,05_24Mco,P2,Lotus,MAL,79.577
2015,05_24Mco,P2,Manor,STE,82.943
2015,05_24Mco,P2,Manor,MER,82.017
2015,05_24Mco,P2,Sauber,ERI,NULL
2015,05_24Mco,P2,Sauber,NAS,80.263
2015,05_24Mco,P3,Mercedes AMG,ROS,76.361
2015,05_24Mco,P3,Mercedes AMG,HAM,76.705
2015,05_24Mco,P3,Red Bull,RIC,77.12
2015,05_24Mco,P3,Red Bull,KVY,77.471
2015,05_24Mco,P3,Williams,MAS,78.242
2015,05_24Mco,P3,Williams,BOT,78.212
2015,05_24Mco,P3,Ferrari,VET,76.143
2015,05_24Mco,P3,Ferrari,RAI,77.401
2015,05_24Mco,P3,McLaren,ALO,78.197
2015,05_24Mco,P3,McLaren,BUT,77.767
2015,05_24Mco,P3,Force India,PER,77.832
2015,05_24Mco,P3,Force India,HUL,78.102
2015,05_24Mco,P3,Toro Rosso,VER,77.788
2015,05_24Mco,P3,Toro Rosso,SAI,77.256
2015,05_24Mco,P3,Lotus,GRO,77.806
2015,05_24Mco,P3,Lotus,MAL,77.956
2015,05_24Mco,P3,Manor,STE,81.093
2015,05_24Mco,P3,Manor,MER,82.225
2015,05_24Mco,P3,Sauber,ERI,79.269
2015,05_24Mco,P3,Sauber,NAS,78.767
2015,05_24Mco,Qu,Mercedes AMG,ROS,76.528
2015,05_24Mco,Qu,Mercedes AMG,HAM,76.588
2015,05_24Mco,Qu,Red Bull,RIC,77.254
2015,05_24Mco,Qu,Red Bull,KVY,76.845
2015,05_24Mco,Qu,Williams,MAS,77.679
2015,05_24Mco,Qu,Williams,BOT,78.434
2015,05_24Mco,Qu,Ferrari,VET,77.502
2015,05_24Mco,Qu,Ferrari,RAI,77.66
2015,05_24Mco,Qu,McLaren,ALO,77.778
2015,05_24Mco,Qu,McLaren,BUT,77.492
2015,05_24Mco,Qu,Force India,PER,77.376
2015,05_24Mco,Qu,Force India,HUL,77.552
2015,05_24Mco,Qu,Toro Rosso,VER,76.75
2015,05_24Mco,Qu,Toro Rosso,SAI,77.246
2015,05_24Mco,Qu,Lotus,GRO,77.767
2015,05_24Mco,Qu,Lotus,MAL,77.63
2015,05_24Mco,Qu,Manor,STE,80.655
2015,05_24Mco,Qu,Manor,MER,80.904
2015,05_24Mco,Qu,Sauber,ERI,78.513
2015,05_24Mco,Qu,Sauber,NAS,78.101
2015,05_24Mco,Race,Mercedes AMG,ROS,78.599
2015,05_24Mco,Race,Mercedes AMG,HAM,78.676
2015,05_24Mco,Race,Red Bull,RIC,78.063
2015,05_24Mco,Race,Red Bull,KVY,79.13
2015,05_24Mco,Race,Williams,MAS,79.764
2015,05_24Mco,Race,Williams,BOT,78.944
2015,05_24Mco,Race,Ferrari,VET,78.854
2015,05_24Mco,Race,Ferrari,RAI,79.651
2015,05_24Mco,Race,McLaren,ALO,80.459
2015,05_24Mco,Race,McLaren,BUT,79.49
2015,05_24Mco,Race,Force India,PER,79.657
2015,05_24Mco,Race,Force India,HUL,79.921
2015,05_24Mco,Race,Toro Rosso,VER,78.873
2015,05_24Mco,Race,Toro Rosso,SAI,79.816
2015,05_24Mco,Race,Lotus,GRO,80.483
2015,05_24Mco,Race,Lotus,MAL,82.271
2015,05_24Mco,Race,Manor,STE,82.693
2015,05_24Mco,Race,Manor,MER,81.715
2015,05_24Mco,Race,Sauber,ERI,79.285
2015,05_24Mco,Race,Sauber,NAS,80.017
2015,06_07Mtl,P1,Mercedes AMG,ROS,76.627
2015,06_07Mtl,P1,Mercedes AMG,HAM,76.212
2015,06_07Mtl,P1,Red Bull,RIC,78.775
2015,06_07Mtl,P1,Red Bull,KVY,78.021
2015,06_07Mtl,P1,Williams,MAS,77.985
2015,06_07Mtl,P1,Williams,BOT,78.325
2015,06_07Mtl,P1,Ferrari,VET,77.905
2015,06_07Mtl,P1,Ferrari,RAI,78.439
2015,06_07Mtl,P1,McLaren,ALO,78.128
2015,06_07Mtl,P1,McLaren,BUT,78.786
2015,06_07Mtl,P1,Force India,PER,78.503
2015,06_07Mtl,P1,Force India,HUL,77.871
2015,06_07Mtl,P1,Toro Rosso,VER,78.257
2015,06_07Mtl,P1,Toro Rosso,SAI,79.065
2015,06_07Mtl,P1,Lotus,GRO,77.721
2015,06_07Mtl,P1,Lotus,MAL,78.026
2015,06_07Mtl,P1,Sauber,ERI,79.165
2015,06_07Mtl,P1,Sauber,NAS,78.948
2015,06_07Mtl,P1,Manor,STE,80.624
2015,06_07Mtl,P1,Manor,MER,80.616
2015,06_07Mtl,P2,Mercedes AMG,ROS,76.44
2015,06_07Mtl,P2,Mercedes AMG,HAM,75.988
2015,06_07Mtl,P2,Red Bull,RIC,77.111
2015,06_07Mtl,P2,Red Bull,KVY,77.092
2015,06_07Mtl,P2,Williams,MAS,77.041
2015,06_07Mtl,P2,Williams,BOT,76.849
2015,06_07Mtl,P2,Ferrari,VET,76.304
2015,06_07Mtl,P2,Ferrari,RAI,76.31
2015,06_07Mtl,P2,McLaren,ALO,77.627
2015,06_07Mtl,P2,McLaren,BUT,78.135
2015,06_07Mtl,P2,Force India,PER,77.367
2015,06_07Mtl,P2,Force India,HUL,77.12
2015,06_07Mtl,P2,Toro Rosso,VER,77.657
2015,06_07Mtl,P2,Toro Rosso,SAI,77.318
2015,06_07Mtl,P2,Lotus,GRO,76.864
2015,06_07Mtl,P2,Lotus,MAL,76.6
2015,06_07Mtl,P2,Sauber,ERI,77.261
2015,06_07Mtl,P2,Sauber,NAS,77.751
2015,06_07Mtl,P2,Manor,STE,79.734
2015,06_07Mtl,P2,Manor,MER,79.531
2015,06_07Mtl,P3,Mercedes AMG,ROS,75.66
2015,06_07Mtl,P3,Mercedes AMG,HAM,81.492
2015,06_07Mtl,P3,Red Bull,RIC,77.892
2015,06_07Mtl,P3,Red Bull,KVY,77.021
2015,06_07Mtl,P3,Williams,MAS,77.122
2015,06_07Mtl,P3,Williams,BOT,76.914
2015,06_07Mtl,P3,Ferrari,VET,77.197
2015,06_07Mtl,P3,Ferrari,RAI,76.233
2015,06_07Mtl,P3,McLaren,ALO,79.874
2015,06_07Mtl,P3,McLaren,BUT,78.473
2015,06_07Mtl,P3,Force India,PER,76.993
2015,06_07Mtl,P3,Force India,HUL,77.876
2015,06_07Mtl,P3,Toro Rosso,VER,78.492
2015,06_07Mtl,P3,Toro Rosso,SAI,77.396
2015,06_07Mtl,P3,Lotus,GRO,76.772
2015,06_07Mtl,P3,Lotus,MAL,77.573
2015,06_07Mtl,P3,Sauber,ERI,77.578
2015,06_07Mtl,P3,Sauber,NAS,78.446
2015,06_07Mtl,P3,Manor,STE,79.822
2015,06_07Mtl,P3,Manor,MER,80.231
2015,06_07Mtl,Qu,Mercedes AMG,ROS,75.893
2015,06_07Mtl,Qu,Mercedes AMG,HAM,75.895
2015,06_07Mtl,Qu,Red Bull,RIC,76.41
2015,06_07Mtl,Qu,Red Bull,KVY,76.415
2015,06_07Mtl,Qu,Williams,MAS,77.886
2015,06_07Mtl,Qu,Williams,BOT,76.552
2015,06_07Mtl,Qu,Ferrari,VET,77.344
2015,06_07Mtl,Qu,Ferrari,RAI,76.259
2015,06_07Mtl,Qu,McLaren,ALO,77.012
2015,06_07Mtl,Qu,McLaren,BUT,NULL
2015,06_07Mtl,Qu,Force India,PER,76.827
2015,06_07Mtl,Qu,Force India,HUL,76.186
2015,06_07Mtl,Qu,Toro Rosso,VER,76.361
2015,06_07Mtl,Qu,Toro Rosso,SAI,76.611
2015,06_07Mtl,Qu,Lotus,GRO,75.833
2015,06_07Mtl,Qu,Lotus,MAL,76.098
2015,06_07Mtl,Qu,Sauber,ERI,76.796
2015,06_07Mtl,Qu,Sauber,NAS,76.968
2015,06_07Mtl,Qu,Manor,STE,79.157
2015,06_07Mtl,Qu,Manor,MER,79.133
2015,06_07Mtl,Race,Mercedes AMG,ROS,77.637
2015,06_07Mtl,Race,Mercedes AMG,HAM,77.472
2015,06_07Mtl,Race,Red Bull,RIC,79.06
2015,06_07Mtl,Race,Red Bull,KVY,78.048
2015,06_07Mtl,Race,Williams,MAS,77.553
2015,06_07Mtl,Race,Williams,BOT,77.922
2015,06_07Mtl,Race,Ferrari,VET,77.105
2015,06_07Mtl,Race,Ferrari,RAI,76.987
2015,06_07Mtl,Race,McLaren,ALO,79.58
2015,06_07Mtl,Race,McLaren,BUT,78.856
2015,06_07Mtl,Race,Force India,PER,78.889
2015,06_07Mtl,Race,Force India,HUL,78.238
2015,06_07Mtl,Race,Toro Rosso,VER,78.616
2015,06_07Mtl,Race,Toro Rosso,SAI,78.811
2015,06_07Mtl,Race,Lotus,GRO,77.969
2015,06_07Mtl,Race,Lotus,MAL,78.385
2015,06_07Mtl,Race,Sauber,ERI,78.89
2015,06_07Mtl,Race,Sauber,NAS,79.088
2015,06_07Mtl,Race,Manor,STE,80.707
2015,06_07Mtl,Race,Manor,MER,80.804
2015,05_24Mco,Q2,Mercedes AMG,ROS,75.471
2015,05_24Mco,Q2,Mercedes AMG,HAM,75.864
2015,05_24Mco,Q2,Red Bull,RIC,76.706
2015,05_24Mco,Q2,Red Bull,KVY,76.453
2015,05_24Mco,Q2,Williams,MAS,77.278
2015,05_24Mco,Q2,Ferrari,VET,76.181
2015,05_24Mco,Q2,Ferrari,RAI,76.44
2015,05_24Mco,Q2,McLaren,ALO,86.632
2015,05_24Mco,Q2,McLaren,BUT,77.093
2015,05_24Mco,Q2,Force India,PER,76.999
2015,05_24Mco,Q2,Force India,HUL,77.193
2015,05_24Mco,Q2,Toro Rosso,VER,76.546
2015,05_24Mco,Q2,Toro Rosso,SAI,76.762
2015,05_24Mco,Q2,Lotus,GRO,77.007
2015,05_24Mco,Q2,Lotus,MAL,76.775
2015,05_24Mco,Q3,Mercedes AMG,ROS,75.44
2015,05_24Mco,Q3,Mercedes AMG,HAM,75.098
2015,05_24Mco,Q3,Red Bull,RIC,76.041
2015,05_24Mco,Q3,Red Bull,KVY,76.182
2015,05_24Mco,Q3,Ferrari,VET,75.849
2015,05_24Mco,Q3,Ferrari,RAI,76.427
2015,05_24Mco,Q3,Force India,PER,76.808
2015,05_24Mco,Q3,Toro Rosso,VER,76.957
2015,05_24Mco,Q3,Toro Rosso,SAI,76.931
2015,05_24Mco,Q3,Lotus,MAL,76.946
2015,06_07Mtl,Q2,Mercedes AMG,ROS,74.673
2015,06_07Mtl,Q2,Mercedes AMG,HAM,74.661
2015,06_07Mtl,Q2,Red Bull,RIC,76.006
2015,06_07Mtl,Q2,Red Bull,KVY,75.891
2015,06_07Mtl,Q2,Williams,BOT,75.506
2015,06_07Mtl,Q2,Ferrari,RAI,75.348
2015,06_07Mtl,Q2,McLaren,ALO,76.276
2015,06_07Mtl,Q2,Force India,PER,75.974
2015,06_07Mtl,Q2,Force India,HUL,75.706
2015,06_07Mtl,Q2,Toro Rosso,VER,76.245
2015,06_07Mtl,Q2,Toro Rosso,SAI,76.042
2015,06_07Mtl,Q2,Lotus,GRO,75.187
2015,06_07Mtl,Q2,Lotus,MAL,75.622
2015,06_07Mtl,Q2,Sauber,ERI,76.262
2015,06_07Mtl,Q2,Sauber,NAS,76.62
2015,06_07Mtl,Q3,Mercedes AMG,ROS,74.702
2015,06_07Mtl,Q3,Mercedes AMG,HAM,74.393
2015,06_07Mtl,Q3,Red Bull,RIC,76.114
2015,06_07Mtl,Q3,Red Bull,KVY,76.079
2015,06_07Mtl,Q3,Williams,BOT,75.102
2015,06_07Mtl,Q3,Ferrari,RAI,75.014
2015,06_07Mtl,Q3,Force India,PER,76.338
2015,06_07Mtl,Q3,Force India,HUL,75.614
2015,06_07Mtl,Q3,Lotus,GRO,75.194
2015,06_07Mtl,Q3,Lotus,MAL,75.329
2015,06_21A1r,P1,Mercedes AMG,ROS,70.401
2015,06_21A1r,P1,Mercedes AMG,HAM,70.709
2015,06_21A1r,P1,Red Bull,RIC,71.724
2015,06_21A1r,P1,Red Bull,KVY,71.642
2015,06_21A1r,P1,Williams,MAS,71.89
2015,06_21A1r,P1,Williams,BOT,71.452
2015,06_21A1r,P1,Ferrari,VET,75.684
2015,06_21A1r,P1,Ferrari,RAI,71.028
2015,06_21A1r,P1,McLaren,ALO,73.272
2015,06_21A1r,P1,McLaren,BUT,72.92
2015,06_21A1r,P1,Force India,PER,71.905
2015,06_21A1r,P1,Force India,HUL,72.031
2015,06_21A1r,P1,Toro Rosso,VER,71.825
2015,06_21A1r,P1,Toro Rosso,SAI,71.948
2015,06_21A1r,P1,Lotus,MAL,72.004
2015,06_21A1r,P1,Lotus,PAL,72.05
2015,06_21A1r,P1,Sauber,ERI,72.159
2015,06_21A1r,P1,Sauber,NAS,71.633
2015,06_21A1r,P1,Manor,STE,73.937
2015,06_21A1r,P1,Manor,MER,75.459
2015,06_21A1r,P2,Mercedes AMG,ROS,69.611
2015,06_21A1r,P2,Mercedes AMG,HAM,70.137
2015,06_21A1r,P2,Red Bull,RIC,71.676
2015,06_21A1r,P2,Red Bull,KVY,70.686
2015,06_21A1r,P2,Williams,MAS,71.011
2015,06_21A1r,P2,Williams,BOT,70.746
2015,06_21A1r,P2,Ferrari,VET,69.6
2015,06_21A1r,P2,Ferrari,RAI,69.86
2015,06_21A1r,P2,McLaren,ALO,71.517
2015,06_21A1r,P2,McLaren,BUT,71.919
2015,06_21A1r,P2,Force India,PER,70.585
2015,06_21A1r,P2,Force India,HUL,70.16
2015,06_21A1r,P2,Toro Rosso,VER,70.356
2015,06_21A1r,P2,Toro Rosso,SAI,70.631
2015,06_21A1r,P2,Lotus,GRO,70.267
2015,06_21A1r,P2,Lotus,MAL,69.914
2015,06_21A1r,P2,Sauber,ERI,70.744
2015,06_21A1r,P2,Sauber,NAS,70.495
2015,06_21A1r,P2,Manor,STE,72.522
2015,06_21A1r,P2,Manor,MER,73.094
2015,06_21A1r,P3,Mercedes AMG,ROS,70.332
2015,06_21A1r,P3,Mercedes AMG,HAM,70.011
2015,06_21A1r,P3,Red Bull,RIC,71.819
2015,06_21A1r,P3,Red Bull,KVY,71.139
2015,06_21A1r,P3,Williams,MAS,70.408
2015,06_21A1r,P3,Williams,BOT,70.417
2015,06_21A1r,P3,Ferrari,VET,69.994
2015,06_21A1r,P3,Ferrari,RAI,70.177
2015,06_21A1r,P3,McLaren,ALO,71.168
2015,06_21A1r,P3,McLaren,BUT,72.616
2015,06_21A1r,P3,Force India,PER,70.221
2015,06_21A1r,P3,Force India,HUL,71.009
2015,06_21A1r,P3,Toro Rosso,VER,70.436
2015,06_21A1r,P3,Toro Rosso,SAI,71.139
2015,06_21A1r,P3,Lotus,GRO,70.863
2015,06_21A1r,P3,Lotus,MAL,70.576
2015,06_21A1r,P3,Sauber,ERI,71.058
2015,06_21A1r,P3,Sauber,NAS,71.906
2015,06_21A1r,P3,Manor,STE,73.328
2015,06_21A1r,P3,Manor,MER,73.96
2015,06_21A1r,Qu,Mercedes AMG,ROS,70.976
2015,06_21A1r,Qu,Mercedes AMG,HAM,72.218
2015,06_21A1r,Qu,Red Bull,RIC,71.973
2015,06_21A1r,Qu,Red Bull,KVY,72.092
2015,06_21A1r,Qu,Williams,MAS,71.83
2015,06_21A1r,Qu,Williams,BOT,71.894
2015,06_21A1r,Qu,Ferrari,VET,71.184
2015,06_21A1r,Qu,Ferrari,RAI,72.867
2015,06_21A1r,Qu,McLaren,ALO,72.508
2015,06_21A1r,Qu,McLaren,BUT,72.632
2015,06_21A1r,Qu,Force India,PER,72.522
2015,06_21A1r,Qu,Force India,HUL,71.319
2015,06_21A1r,Qu,Toro Rosso,VER,71.307
2015,06_21A1r,Qu,Toro Rosso,SAI,71.158
2015,06_21A1r,Qu,Lotus,GRO,71.821
2015,06_21A1r,Qu,Lotus,MAL,71.661
2015,06_21A1r,Qu,Sauber,ERI,72.388
2015,06_21A1r,Qu,Sauber,NAS,72.001
2015,06_21A1r,Qu,Manor,STE,75.368
2015,06_21A1r,Qu,Manor,MER,74.071
2015,06_21A1r,Race,Mercedes AMG,ROS,71.235
2015,06_21A1r,Race,Mercedes AMG,HAM,71.475
2015,06_21A1r,Race,Red Bull,RIC,71.689
2015,06_21A1r,Race,Red Bull,KVY,72.316
2015,06_21A1r,Race,Williams,MAS,71.613
2015,06_21A1r,Race,Williams,BOT,72.248
2015,06_21A1r,Race,Ferrari,VET,71.499
2015,06_21A1r,Race,Ferrari,RAI,NULL
2015,06_21A1r,Race,McLaren,ALO,NULL
2015,06_21A1r,Race,McLaren,BUT,101.204
2015,06_21A1r,Race,Force India,PER,72.377
2015,06_21A1r,Race,Force India,HUL,72.541
2015,06_21A1r,Race,Toro Rosso,VER,72.349
2015,06_21A1r,Race,Toro Rosso,SAI,73.234
2015,06_21A1r,Race,Lotus,GRO,72.881
2015,06_21A1r,Race,Lotus,MAL,71.785
2015,06_21A1r,Race,Sauber,ERI,72.516
2015,06_21A1r,Race,Sauber,NAS,73.05
2015,06_21A1r,Race,Manor,STE,109.759
2015,06_21A1r,Race,Manor,MER,74.939
2015,07_05Sil,P1,Mercedes AMG,ROS,94.274
2015,07_05Sil,P1,Mercedes AMG,HAM,94.344
2015,07_05Sil,P1,Red Bull,RIC,95.818
2015,07_05Sil,P1,Red Bull,KVY,95.876
2015,07_05Sil,P1,Williams,MAS,96.469
2015,07_05Sil,P1,Williams,WOL,97.242
2015,07_05Sil,P1,Ferrari,VET,95.739
2015,07_05Sil,P1,Ferrari,RAI,95.588
2015,07_05Sil,P1,McLaren,ALO,98.222
2015,07_05Sil,P1,McLaren,BUT,98.86
2015,07_05Sil,P1,Force India,PER,96.889
2015,07_05Sil,P1,Force India,HUL,96.157
2015,07_05Sil,P1,Toro Rosso,VER,95.53
2015,07_05Sil,P1,Toro Rosso,SAI,95.669
2015,07_05Sil,P1,Lotus,MAL,98.08
2015,07_05Sil,P1,Lotus,PAL,97.262
2015,07_05Sil,P1,Sauber,NAS,96.855
2015,07_05Sil,P1,Sauber,MAR,97.372
2015,07_05Sil,P1,Manor,STE,98.981
2015,07_05Sil,P1,Manor,MER,100.477
2015,07_05Sil,P2,Red Bull,RIC,95.153
2015,07_05Sil,P2,Red Bull,KVY,95.009
2015,07_05Sil,P2,Williams,MAS,96.147
2015,07_05Sil,P2,Williams,BOT,96.183
2015,07_05Sil,P2,Ferrari,VET,94.522
2015,07_05Sil,P2,Ferrari,RAI,94.502
2015,07_05Sil,P2,McLaren,ALO,96.731
2015,07_05Sil,P2,McLaren,BUT,97.196
2015,07_05Sil,P2,Force India,PER,96.351
2015,07_05Sil,P2,Force India,HUL,95.387
2015,07_05Sil,P2,Toro Rosso,VER,94.79
2015,07_05Sil,P2,Toro Rosso,SAI,95.866
2015,07_05Sil,P2,Lotus,GRO,96.728
2015,07_05Sil,P2,Lotus,MAL,96.164
2015,07_05Sil,P2,Sauber,ERI,97.327
2015,07_05Sil,P2,Sauber,NAS,96.822
2015,07_05Sil,P2,Manor,STE,98.279
2015,07_05Sil,P2,Manor,MER,99.878
2015,07_05Sil,P2,Mercedes AMG,ROS,94.155
2015,07_05Sil,P2,Mercedes AMG,HAM,94.621
2015,07_05Sil,P3,Mercedes AMG,ROS,93.469
2015,07_05Sil,P3,Mercedes AMG,HAM,92.917
2015,07_05Sil,P3,Red Bull,RIC,94.896
2015,07_05Sil,P3,Red Bull,KVY,94.545
2015,07_05Sil,P3,Williams,MAS,94.501
2015,07_05Sil,P3,Williams,BOT,94.112
2015,07_05Sil,P3,Ferrari,VET,93.918
2015,07_05Sil,P3,Ferrari,RAI,93.692
2015,07_05Sil,P3,McLaren,ALO,96.101
2015,07_05Sil,P3,McLaren,BUT,95.695
2015,07_05Sil,P3,Force India,PER,95.121
2015,07_05Sil,P3,Force India,HUL,94.886
2015,07_05Sil,P3,Toro Rosso,VER,94.147
2015,07_05Sil,P3,Toro Rosso,SAI,94.282
2015,07_05Sil,P3,Lotus,GRO,95.246
2015,07_05Sil,P3,Lotus,MAL,94.708
2015,07_05Sil,P3,Sauber,ERI,95.919
2015,07_05Sil,P3,Sauber,NAS,95.587
2015,07_05Sil,P3,Manor,STE,97.989
2015,07_05Sil,P3,Manor,MER,98.285
